"ts","srcip","dstip","srcport","dstport","proto_type","sbytes","dbytes","flow_bytes","rate","srate","drate","spkts","dpkts","ttl","iat","max_iat","min_iat","total_duration","N_IN_Conn_P_Src_IP","N_IN_Conn_P_Dst_IP","avg_pkt_len","state_con","state_int","state_rst","fin_flag_number","syn_flag_number","psh_flag_number","ack_flag_number","urg_flag_number","ece_flag_number","cwr_flag_number"
"12401",1666817029.11193,"192.168.137.17","192.168.137.5",13264,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1604,4672,54,0,0,1,1,0,0,0,0,0,0
"12402",1666817029.11193,"192.168.137.17","192.168.137.5",13265,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1605,4673,54,0,0,1,1,0,0,0,0,0,0
"12403",1666817029.11193,"192.168.137.17","192.168.137.5",13266,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1606,4674,54,0,0,1,1,0,0,0,0,0,0
"12404",1666817029.11198,"192.168.137.17","192.168.137.5",13267,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1607,4675,54,0,0,1,1,0,0,0,0,0,0
"12405",1666817029.11198,"192.168.137.17","192.168.137.5",13268,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1608,4676,54,0,0,1,1,0,0,0,0,0,0
"12406",1666817029.11198,"192.168.137.17","192.168.137.5",13269,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1609,4677,54,0,0,1,1,0,0,0,0,0,0
"12407",1666817029.11198,"192.168.137.17","192.168.137.5",13270,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1610,4678,54,0,0,1,1,0,0,0,0,0,0
"12408",1666817029.11199,"192.168.137.17","192.168.137.5",13271,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1611,4679,54,0,0,1,1,0,0,0,0,0,0
"12409",1666817029.11199,"192.168.137.17","192.168.137.5",13272,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1612,4680,54,0,0,1,1,0,0,0,0,0,0
"12410",1666817029.11199,"192.168.137.17","192.168.137.5",13273,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1613,4681,54,0,0,1,1,0,0,0,0,0,0
"12411",1666817029.11199,"192.168.137.17","192.168.137.5",13274,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1614,4682,54,0,0,1,1,0,0,0,0,0,0
"12412",1666817029.11199,"192.168.137.17","192.168.137.5",13275,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1615,4683,54,0,0,1,1,0,0,0,0,0,0
"12413",1666817029.11235,"192.168.137.17","192.168.137.5",13276,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1616,4684,54,0,0,1,1,0,0,0,0,0,0
"12414",1666817029.11235,"192.168.137.17","192.168.137.5",13277,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1617,4685,54,0,0,1,1,0,0,0,0,0,0
"12415",1666817029.11235,"192.168.137.17","192.168.137.5",13278,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1618,4686,54,0,0,1,1,0,0,0,0,0,0
"12416",1666817029.11235,"192.168.137.17","192.168.137.5",13279,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1619,4687,54,0,0,1,1,0,0,0,0,0,0
"12417",1666817029.11235,"192.168.137.17","192.168.137.5",13280,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1620,4688,54,0,0,1,1,0,0,0,0,0,0
"12418",1666817029.11235,"192.168.137.17","192.168.137.5",13281,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1621,4689,54,0,0,1,1,0,0,0,0,0,0
"12419",1666817029.11235,"192.168.137.17","192.168.137.5",13282,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1622,4690,54,0,0,1,1,0,0,0,0,0,0
"12420",1666817029.11236,"192.168.137.17","192.168.137.5",13283,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1623,4691,54,0,0,1,1,0,0,0,0,0,0
"12421",1666817029.11236,"192.168.137.17","192.168.137.5",13284,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1624,4692,54,0,0,1,1,0,0,0,0,0,0
"12422",1666817029.11237,"192.168.137.17","192.168.137.5",13285,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1625,4693,54,0,0,1,1,0,0,0,0,0,0
"12423",1666817029.11237,"192.168.137.17","192.168.137.5",13286,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1626,4694,54,0,0,1,1,0,0,0,0,0,0
"12424",1666817029.11237,"192.168.137.17","192.168.137.5",13287,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1627,4695,54,0,0,1,1,0,0,0,0,0,0
"12425",1666817029.11237,"192.168.137.17","192.168.137.5",13288,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1628,4696,54,0,0,1,1,0,0,0,0,0,0
"12426",1666817029.11248,"192.168.137.17","192.168.137.5",13289,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1629,4697,54,0,0,1,1,0,0,0,0,0,0
"12427",1666817029.11248,"192.168.137.17","192.168.137.5",13290,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1630,4698,54,0,0,1,1,0,0,0,0,0,0
"12428",1666817029.11248,"192.168.137.17","192.168.137.5",13291,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1631,4699,54,0,0,1,1,0,0,0,0,0,0
"12429",1666817029.11248,"192.168.137.17","192.168.137.5",13292,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1632,4700,54,0,0,1,1,0,0,0,0,0,0
"12430",1666817029.11248,"192.168.137.17","192.168.137.5",13293,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1633,4701,54,0,0,1,1,0,0,0,0,0,0
"12431",1666817029.11306,"192.168.137.121","192.168.137.5",14037,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,601,4702,54,0,0,1,1,0,0,0,0,0,0
"12432",1666817029.11306,"192.168.137.121","192.168.137.5",14038,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,602,4703,54,0,0,1,1,0,0,0,0,0,0
"12433",1666817029.11306,"192.168.137.121","192.168.137.5",14039,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,603,4704,54,0,0,1,1,0,0,0,0,0,0
"12434",1666817029.11306,"192.168.137.121","192.168.137.5",14040,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,604,4705,54,0,0,1,1,0,0,0,0,0,0
"12435",1666817029.11306,"192.168.137.121","192.168.137.5",14041,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,605,4706,54,0,0,1,1,0,0,0,0,0,0
"12436",1666817029.11306,"192.168.137.121","192.168.137.5",14042,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,606,4707,54,0,0,1,1,0,0,0,0,0,0
"12437",1666817029.11306,"192.168.137.121","192.168.137.5",14043,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,607,4708,54,0,0,1,1,0,0,0,0,0,0
"12438",1666817029.11306,"192.168.137.121","192.168.137.5",14044,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,608,4709,54,0,0,1,1,0,0,0,0,0,0
"12439",1666817029.11307,"192.168.137.121","192.168.137.5",14045,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,609,4710,54,0,0,1,1,0,0,0,0,0,0
"12440",1666817029.11307,"192.168.137.121","192.168.137.5",14046,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,610,4711,54,0,0,1,1,0,0,0,0,0,0
"12441",1666817029.11307,"192.168.137.121","192.168.137.5",14047,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,611,4712,54,0,0,1,1,0,0,0,0,0,0
"12442",1666817029.11308,"192.168.137.121","192.168.137.5",14048,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,612,4713,54,0,0,1,1,0,0,0,0,0,0
"12443",1666817029.11308,"192.168.137.121","192.168.137.5",14049,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,613,4714,54,0,0,1,1,0,0,0,0,0,0
"12444",1666817029.11308,"192.168.137.121","192.168.137.5",14050,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,614,4715,54,0,0,1,1,0,0,0,0,0,0
"12445",1666817029.11308,"192.168.137.121","192.168.137.5",14051,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,615,4716,54,0,0,1,1,0,0,0,0,0,0
"12446",1666817029.11308,"192.168.137.121","192.168.137.5",14052,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,616,4717,54,0,0,1,1,0,0,0,0,0,0
"12447",1666817029.11308,"192.168.137.121","192.168.137.5",14053,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,617,4718,54,0,0,1,1,0,0,0,0,0,0
"12448",1666817029.11308,"192.168.137.121","192.168.137.5",14054,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,618,4719,54,0,0,1,1,0,0,0,0,0,0
"12449",1666817029.11308,"192.168.137.121","192.168.137.5",14055,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,619,4720,54,0,0,1,1,0,0,0,0,0,0
"12450",1666817029.11309,"192.168.137.121","192.168.137.5",14056,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,620,4721,54,0,0,1,1,0,0,0,0,0,0
"12451",1666817029.11314,"192.168.137.121","192.168.137.5",14057,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,621,4722,54,0,0,1,1,0,0,0,0,0,0
"12452",1666817029.11314,"192.168.137.121","192.168.137.5",14058,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,622,4723,54,0,0,1,1,0,0,0,0,0,0
"12453",1666817029.11314,"192.168.137.121","192.168.137.5",14059,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,623,4724,54,0,0,1,1,0,0,0,0,0,0
"12454",1666817029.11314,"192.168.137.121","192.168.137.5",14060,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,624,4725,54,0,0,1,1,0,0,0,0,0,0
"12455",1666817029.11314,"192.168.137.121","192.168.137.5",14061,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,625,4726,54,0,0,1,1,0,0,0,0,0,0
"12456",1666817029.11314,"192.168.137.121","192.168.137.5",14062,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,626,4727,54,0,0,1,1,0,0,0,0,0,0
"12457",1666817029.11314,"192.168.137.121","192.168.137.5",14063,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,627,4728,54,0,0,1,1,0,0,0,0,0,0
"12458",1666817029.11314,"192.168.137.121","192.168.137.5",14064,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,628,4729,54,0,0,1,1,0,0,0,0,0,0
"12459",1666817029.11315,"192.168.137.121","192.168.137.5",14065,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,629,4730,54,0,0,1,1,0,0,0,0,0,0
"12460",1666817029.11315,"192.168.137.121","192.168.137.5",14066,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,630,4731,54,0,0,1,1,0,0,0,0,0,0
"12461",1666817029.11328,"192.168.137.121","192.168.137.5",14067,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,631,4732,54,0,0,1,1,0,0,0,0,0,0
"12462",1666817029.11328,"192.168.137.121","192.168.137.5",14068,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,632,4733,54,0,0,1,1,0,0,0,0,0,0
"12463",1666817029.11345,"192.168.137.121","192.168.137.5",14069,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,633,4734,54,0,0,1,1,0,0,0,0,0,0
"12464",1666817029.11346,"192.168.137.121","192.168.137.5",14070,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,634,4735,54,0,0,1,1,0,0,0,0,0,0
"12465",1666817029.11346,"192.168.137.121","192.168.137.5",14071,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,635,4736,54,0,0,1,1,0,0,0,0,0,0
"12466",1666817029.11346,"192.168.137.121","192.168.137.5",14072,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,636,4737,54,0,0,1,1,0,0,0,0,0,0
"12467",1666817029.11346,"192.168.137.121","192.168.137.5",14073,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,637,4738,54,0,0,1,1,0,0,0,0,0,0
"12468",1666817029.11346,"192.168.137.121","192.168.137.5",14074,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,638,4739,54,0,0,1,1,0,0,0,0,0,0
"12469",1666817029.11346,"192.168.137.121","192.168.137.5",14075,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,639,4740,54,0,0,1,1,0,0,0,0,0,0
"12470",1666817029.11346,"192.168.137.121","192.168.137.5",14076,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,640,4741,54,0,0,1,1,0,0,0,0,0,0
"12471",1666817029.11347,"192.168.137.121","192.168.137.5",14077,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,641,4742,54,0,0,1,1,0,0,0,0,0,0
"12472",1666817029.11347,"192.168.137.121","192.168.137.5",14078,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,642,4743,54,0,0,1,1,0,0,0,0,0,0
"12473",1666817029.11347,"192.168.137.121","192.168.137.5",14079,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,643,4744,54,0,0,1,1,0,0,0,0,0,0
"12474",1666817029.11347,"192.168.137.121","192.168.137.5",14080,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,644,4745,54,0,0,1,1,0,0,0,0,0,0
"12475",1666817029.11347,"192.168.137.121","192.168.137.5",14081,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,645,4746,54,0,0,1,1,0,0,0,0,0,0
"12476",1666817029.11347,"192.168.137.121","192.168.137.5",14082,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,646,4747,54,0,0,1,1,0,0,0,0,0,0
"12477",1666817029.11432,"192.168.137.17","192.168.137.5",13294,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1634,4748,54,0,0,1,1,0,0,0,0,0,0
"12478",1666817029.11432,"192.168.137.17","192.168.137.5",13295,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1635,4749,54,0,0,1,1,0,0,0,0,0,0
"12479",1666817029.11432,"192.168.137.17","192.168.137.5",13296,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1636,4750,54,0,0,1,1,0,0,0,0,0,0
"12480",1666817029.11432,"192.168.137.17","192.168.137.5",13297,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1637,4751,54,0,0,1,1,0,0,0,0,0,0
"12481",1666817029.11432,"192.168.137.17","192.168.137.5",13298,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1638,4752,54,0,0,1,1,0,0,0,0,0,0
"12482",1666817029.11432,"192.168.137.17","192.168.137.5",13299,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1639,4753,54,0,0,1,1,0,0,0,0,0,0
"12483",1666817029.11432,"192.168.137.17","192.168.137.5",13300,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1640,4754,54,0,0,1,1,0,0,0,0,0,0
"12484",1666817029.11432,"192.168.137.17","192.168.137.5",13301,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1641,4755,54,0,0,1,1,0,0,0,0,0,0
"12485",1666817029.11433,"192.168.137.17","192.168.137.5",13302,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1642,4756,54,0,0,1,1,0,0,0,0,0,0
"12486",1666817029.11433,"192.168.137.17","192.168.137.5",13303,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1643,4757,54,0,0,1,1,0,0,0,0,0,0
"12487",1666817029.11433,"192.168.137.17","192.168.137.5",13304,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1644,4758,54,0,0,1,1,0,0,0,0,0,0
"12488",1666817029.11433,"192.168.137.17","192.168.137.5",13305,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1645,4759,54,0,0,1,1,0,0,0,0,0,0
"12489",1666817029.11434,"192.168.137.17","192.168.137.5",13306,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1646,4760,54,0,0,1,1,0,0,0,0,0,0
"12490",1666817029.11434,"192.168.137.17","192.168.137.5",13307,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1647,4761,54,0,0,1,1,0,0,0,0,0,0
"12491",1666817029.11434,"192.168.137.17","192.168.137.5",13308,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1648,4762,54,0,0,1,1,0,0,0,0,0,0
"12492",1666817029.11434,"192.168.137.17","192.168.137.5",13309,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1649,4763,54,0,0,1,1,0,0,0,0,0,0
"12493",1666817029.11435,"192.168.137.17","192.168.137.5",13310,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1650,4764,54,0,0,1,1,0,0,0,0,0,0
"12494",1666817029.11435,"192.168.137.17","192.168.137.5",13311,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1651,4765,54,0,0,1,1,0,0,0,0,0,0
"12495",1666817029.11435,"192.168.137.17","192.168.137.5",13312,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1652,4766,54,0,0,1,1,0,0,0,0,0,0
"12496",1666817029.11435,"192.168.137.17","192.168.137.5",13313,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1653,4767,54,0,0,1,1,0,0,0,0,0,0
"12497",1666817029.11441,"192.168.137.17","192.168.137.5",13314,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1654,4768,54,0,0,1,1,0,0,0,0,0,0
"12498",1666817029.11441,"192.168.137.17","192.168.137.5",13315,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1655,4769,54,0,0,1,1,0,0,0,0,0,0
"12499",1666817029.11442,"192.168.137.17","192.168.137.5",13316,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1656,4770,54,0,0,1,1,0,0,0,0,0,0
"12500",1666817029.11442,"192.168.137.17","192.168.137.5",13317,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1657,4771,54,0,0,1,1,0,0,0,0,0,0
"12501",1666817029.11442,"192.168.137.17","192.168.137.5",13318,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1658,4772,54,0,0,1,1,0,0,0,0,0,0
"12502",1666817029.11442,"192.168.137.17","192.168.137.5",13319,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1659,4773,54,0,0,1,1,0,0,0,0,0,0
"12503",1666817029.11442,"192.168.137.17","192.168.137.5",13320,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1660,4774,54,0,0,1,1,0,0,0,0,0,0
"12504",1666817029.11483,"192.168.137.17","192.168.137.5",13321,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1661,4775,54,0,0,1,1,0,0,0,0,0,0
"12505",1666817029.11483,"192.168.137.17","192.168.137.5",13322,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1662,4776,54,0,0,1,1,0,0,0,0,0,0
"12506",1666817029.11483,"192.168.137.17","192.168.137.5",13323,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1663,4777,54,0,0,1,1,0,0,0,0,0,0
"12507",1666817029.11483,"192.168.137.17","192.168.137.5",13324,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1664,4778,54,0,0,1,1,0,0,0,0,0,0
"12508",1666817029.11483,"192.168.137.17","192.168.137.5",13325,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1665,4779,54,0,0,1,1,0,0,0,0,0,0
"12509",1666817029.11483,"192.168.137.17","192.168.137.5",13326,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1666,4780,54,0,0,1,1,0,0,0,0,0,0
"12510",1666817029.11483,"192.168.137.17","192.168.137.5",13327,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1667,4781,54,0,0,1,1,0,0,0,0,0,0
"12511",1666817029.11483,"192.168.137.17","192.168.137.5",13328,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1668,4782,54,0,0,1,1,0,0,0,0,0,0
"12512",1666817029.11484,"192.168.137.17","192.168.137.5",13329,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1669,4783,54,0,0,1,1,0,0,0,0,0,0
"12513",1666817029.11484,"192.168.137.17","192.168.137.5",13330,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1670,4784,54,0,0,1,1,0,0,0,0,0,0
"12514",1666817029.11484,"192.168.137.17","192.168.137.5",13331,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1671,4785,54,0,0,1,1,0,0,0,0,0,0
"12515",1666817029.11484,"192.168.137.17","192.168.137.5",13332,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1672,4786,54,0,0,1,1,0,0,0,0,0,0
"12516",1666817029.11484,"192.168.137.17","192.168.137.5",13333,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1673,4787,54,0,0,1,1,0,0,0,0,0,0
"12517",1666817029.11484,"192.168.137.17","192.168.137.5",13334,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1674,4788,54,0,0,1,1,0,0,0,0,0,0
"12518",1666817029.11484,"192.168.137.17","192.168.137.5",13335,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1675,4789,54,0,0,1,1,0,0,0,0,0,0
"12519",1666817029.11484,"192.168.137.17","192.168.137.5",13336,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1676,4790,54,0,0,1,1,0,0,0,0,0,0
"12520",1666817029.11485,"192.168.137.17","192.168.137.5",13337,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1677,4791,54,0,0,1,1,0,0,0,0,0,0
"12521",1666817029.11485,"192.168.137.17","192.168.137.5",13338,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1678,4792,54,0,0,1,1,0,0,0,0,0,0
"12522",1666817029.11486,"192.168.137.17","192.168.137.5",13339,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1679,4793,54,0,0,1,1,0,0,0,0,0,0
"12523",1666817029.11486,"192.168.137.17","192.168.137.5",13340,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1680,4794,54,0,0,1,1,0,0,0,0,0,0
"12524",1666817029.11486,"192.168.137.17","192.168.137.5",13341,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1681,4795,54,0,0,1,1,0,0,0,0,0,0
"12525",1666817029.11486,"192.168.137.17","192.168.137.5",13342,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1682,4796,54,0,0,1,1,0,0,0,0,0,0
"12526",1666817029.11486,"192.168.137.17","192.168.137.5",13343,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1683,4797,54,0,0,1,1,0,0,0,0,0,0
"12527",1666817029.11486,"192.168.137.17","192.168.137.5",13344,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,1684,4798,54,0,0,1,1,0,0,0,0,0,0
"12528",1666817029.11562,"192.168.137.121","192.168.137.5",14083,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,647,4799,54,0,0,1,1,0,0,0,0,0,0
"12529",1666817029.11562,"192.168.137.121","192.168.137.5",14084,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,648,4800,54,0,0,1,1,0,0,0,0,0,0
"12530",1666817029.11563,"192.168.137.121","192.168.137.5",14085,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,649,4801,54,0,0,1,1,0,0,0,0,0,0
"12531",1666817029.11563,"192.168.137.121","192.168.137.5",14086,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,650,4802,54,0,0,1,1,0,0,0,0,0,0
"12532",1666817029.11563,"192.168.137.121","192.168.137.5",14087,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,651,4803,54,0,0,1,1,0,0,0,0,0,0
"12533",1666817029.11563,"192.168.137.121","192.168.137.5",14088,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,652,4804,54,0,0,1,1,0,0,0,0,0,0
"12534",1666817029.11563,"192.168.137.121","192.168.137.5",14089,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,653,4805,54,0,0,1,1,0,0,0,0,0,0
"12535",1666817029.11563,"192.168.137.121","192.168.137.5",14090,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,654,4806,54,0,0,1,1,0,0,0,0,0,0
"12536",1666817029.11564,"192.168.137.121","192.168.137.5",14091,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,655,4807,54,0,0,1,1,0,0,0,0,0,0
"12537",1666817029.11564,"192.168.137.121","192.168.137.5",14092,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,656,4808,54,0,0,1,1,0,0,0,0,0,0
"12538",1666817029.11564,"192.168.137.121","192.168.137.5",14093,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,657,4809,54,0,0,1,1,0,0,0,0,0,0
"12539",1666817029.11564,"192.168.137.121","192.168.137.5",14094,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,658,4810,54,0,0,1,1,0,0,0,0,0,0
"12540",1666817029.11564,"192.168.137.121","192.168.137.5",14095,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,659,4811,54,0,0,1,1,0,0,0,0,0,0
"12541",1666817029.11564,"192.168.137.121","192.168.137.5",14096,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,660,4812,54,0,0,1,1,0,0,0,0,0,0
"12542",1666817029.11564,"192.168.137.121","192.168.137.5",14097,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,661,4813,54,0,0,1,1,0,0,0,0,0,0
"12543",1666817029.11564,"192.168.137.121","192.168.137.5",14098,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,662,4814,54,0,0,1,1,0,0,0,0,0,0
"12544",1666817029.11573,"192.168.137.121","192.168.137.5",14099,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,663,4815,54,0,0,1,1,0,0,0,0,0,0
"12545",1666817029.11573,"192.168.137.121","192.168.137.5",14100,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,664,4816,54,0,0,1,1,0,0,0,0,0,0
"12546",1666817029.11573,"192.168.137.121","192.168.137.5",14101,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,665,4817,54,0,0,1,1,0,0,0,0,0,0
"12547",1666817029.11573,"192.168.137.121","192.168.137.5",14102,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,666,4818,54,0,0,1,1,0,0,0,0,0,0
"12548",1666817029.11573,"192.168.137.121","192.168.137.5",14103,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,667,4819,54,0,0,1,1,0,0,0,0,0,0
"12549",1666817029.11573,"192.168.137.121","192.168.137.5",14104,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,668,4820,54,0,0,1,1,0,0,0,0,0,0
"12550",1666817029.11573,"192.168.137.121","192.168.137.5",14105,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,669,4821,54,0,0,1,1,0,0,0,0,0,0
"12551",1666817029.11573,"192.168.137.121","192.168.137.5",14106,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,670,4822,54,0,0,1,1,0,0,0,0,0,0
"12552",1666817029.11575,"192.168.137.121","192.168.137.5",14107,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,671,4823,54,0,0,1,1,0,0,0,0,0,0
